m = 2.31018 + 5.78427i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  2.31018       5.78427
  1.000000  2.31018       5.78427
  100000.0  2.31018       5.78427
