m = 0.91342 + 1.7205i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  0.91342       1.7205
  1.000000  0.91342       1.7205
  100000.0  0.91342       1.7205
