m = 1.26746 + 2.84866i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  1.26746       2.84866
  1.000000  1.26746       2.84866
  100000.0  1.26746       2.84866
