m = 2.48058 + 6.23365i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  2.48058       6.23365
  1.000000  2.48058       6.23365
  100000.0  2.48058       6.23365
