m = 1.2421 + 2.74947i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  1.2421       2.74947
  1.000000  1.2421       2.74947
  100000.0  1.2421       2.74947
