m = 2.23788 + 5.52795i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  2.23788       5.52795
  1.000000  2.23788       5.52795
  100000.0  2.23788       5.52795
