m = 2.31921 + 5.81631i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  2.31921       5.81631
  1.000000  2.31921       5.81631
  100000.0  2.31921       5.81631
