m = 2.20955 + 5.46271i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  2.20955       5.46271
  1.000000  2.20955       5.46271
  100000.0  2.20955       5.46271
