m = 0.168 + 4.552i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  0.168       4.552
  1.000000  0.168       4.552
  100000.0  0.168       4.552
