m = 1.8393 + 1.9028i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  1.8393       1.9028
  1.000000  1.8393       1.9028
  100000.0  1.8393       1.9028
