m = 0.3214 + 8.0612i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  0.3214       8.0612
  1.000000  0.3214       8.0612
  100000.0  0.3214       8.0612
