m = 0.9641 + 1.8335i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  0.9641       1.8335
  1.000000  0.9641       1.8335
  100000.0  0.9641       1.8335
