m = 0.1645 + 4.3743i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  0.1645       4.3743
  1.000000  0.1645       4.3743
  100000.0  0.1645       4.3743
