m = 0.2361 + 6.4719i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  0.2361       6.4719
  1.000000  0.2361       6.4719
  100000.0  0.2361       6.4719
