m = 1.53 + 1.893i 
1 2 3 0 0 = columns for wave, Re(n), Im(n), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001    1.53     1.893
  1.000000    1.53     1.893
  100000.0    1.53     1.893
