m = 1.54 + 1.898i 
1 2 3 0 0 = columns for wave, Re(n), Im(n), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001    1.54       1.898
  1.000000    1.54       1.898
  100000.0    1.54       1.898
