m = 1.38 + 1.914i 
1 2 3 0 0 = columns for wave, Re(n), Im(n), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001    1.38      1.914
  1.000000    1.38      1.914
  100000.0    1.38      1.914
