m = 2.5254 + 6.35198i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  2.5254       6.35198
  1.000000  2.5254       6.35198
  100000.0  2.5254       6.35198
