m = 0.06 + 3.586i 
1 2 3 0 0 = columns for wave, Re(n), Im(n), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001   0.06     3.586
  1.000000   0.06     3.586
  100000.0   0.06     3.586
