m = 0.06 + 4.152i 
1 2 3 0 0 = columns for wave, Re(n), Im(n), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001   0.06     4.152
  1.000000   0.06     4.152
  100000.0   0.06     4.152
