m = 1.849618302754547 + 4.610665829353737i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  1.849618302754547       4.610665829353737
  1.000000  1.849618302754547       4.610665829353737
  100000.0  1.849618302754547       4.610665829353737
