m = 2.335218100007316 + 5.873324152863203i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  2.335218100007316       5.873324152863203
  1.000000  2.335218100007316       5.873324152863203
  100000.0  2.335218100007316       5.873324152863203
