m = 2.63574 + 4.63928i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  2.63574       4.63928
  1.000000  2.63574       4.63928
  100000.0  2.63574       4.63928
