m = 2.27258 + 4.01125i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  2.27258       4.01125
  1.000000  2.27258       4.01125
  100000.0  2.27258       4.01125
