m = 1.46548 + 2.18257i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  1.46548       2.18257
  1.000000  1.46548       2.18257
  100000.0  1.46548       2.18257
