m = 3.96925 + 6.36852i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  3.96925       6.36852
  1.000000  3.96925       6.36852
  100000.0  3.96925       6.36852
