m = 4.10133 + 6.49836i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  4.10133       6.49836
  1.000000  4.10133       6.49836
  100000.0  4.10133       6.49836
