m = 3.89666 + 6.28313i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  3.89666       6.28313
  1.000000  3.89666       6.28313
  100000.0  3.89666       6.28313
