m = 2.46959 + 4.37715i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  2.46959       4.37715
  1.000000  2.46959       4.37715
  100000.0  2.46959       4.37715
