m = 2.72338 + 4.78085i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  2.72338       4.78085
  1.000000  2.72338       4.78085
  100000.0  2.72338       4.78085
