m = 1.616 + 1.940i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  1.616       1.940
  1.000000  1.616       1.940
  100000.0  1.616       1.940
