m = 0.1381017429855456 + 0.8741420935542259i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  0.1381017429855456       0.8741420935542259
  1.000000  0.1381017429855456       0.8741420935542259
  100000.0  0.1381017429855456       0.8741420935542259
