m = 0.995 + 0.0035i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  0.995       0.0035
  1.000000  0.995       0.0035
  100000.0  0.995       0.0035
