m = 4.31 + 12.85i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  4.31       12.85
  1.000000  4.31       12.85
  100000.0  4.31       12.85
