m = 3.15 + 29.71i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  3.15       29.71
  1.000000  3.15       29.71
  100000.0  3.15       29.71
