m = 4.17 + 13.77i 
1 2 3 0 0 = columns for wave, Re(N), Im(N), eps1, eps2
   LAMBDA     Re(N)     Im(N)
  0.000001  4.17       13.77
  1.000000  4.17       13.77
  100000.0  4.17       13.77
